S No,pH,Temperature,Moisture,Time_log,Gadget Id,Location
404,7,27.5,46.9,18-01-2022 11:01,NITSL001,Farm 1
405,7,27.5,46.9,18-01-2022 11:01,NITSL001,Farm 1
406,7,27.5,46.9,18-01-2022 11:01,NITSL001,Farm 1
407,7,27.5,47.2,18-01-2022 11:01,NITSL001,Farm 1
408,7,27.5,47.2,18-01-2022 11:01,NITSL001,Farm 1
409,7,27.5,47.2,18-01-2022 11:01,NITSL001,Farm 1
410,7,27.5,46.9,18-01-2022 11:01,NITSL001,Farm 1
411,7,27.5,46.9,18-01-2022 11:02,NITSL001,Farm 1
412,7,27.5,47,18-01-2022 11:02,NITSL001,Farm 1
413,7,27.5,47.1,18-01-2022 11:02,NITSL001,Farm 1
414,7,27.5,47.1,18-01-2022 11:02,NITSL001,Farm 1
415,7,27.5,47.1,18-01-2022 11:02,NITSL001,Farm 1
416,7,27.5,46.9,18-01-2022 11:02,NITSL001,Farm 1
417,7,27.5,47.2,18-01-2022 11:02,NITSL001,Farm 1
418,7,27.5,47.1,18-01-2022 11:02,NITSL001,Farm 1
419,7,27.5,46.9,18-01-2022 11:02,NITSL001,Farm 1
420,7,27.5,46.9,18-01-2022 11:02,NITSL001,Farm 1
421,7,27.5,47,18-01-2022 11:02,NITSL001,Farm 1
422,7,27.5,47,18-01-2022 11:02,NITSL001,Farm 1
423,7,27.5,46.9,18-01-2022 11:03,NITSL001,Farm 1
424,7,27.5,47.2,18-01-2022 11:03,NITSL001,Farm 1
425,7,27.5,47.2,18-01-2022 11:03,NITSL001,Farm 1
426,7,27.5,47.1,18-01-2022 11:03,NITSL001,Farm 1
427,7,27.5,47,18-01-2022 11:03,NITSL001,Farm 1
428,7,27.5,46.9,18-01-2022 11:03,NITSL001,Farm 1
429,7,27.5,47,18-01-2022 11:03,NITSL001,Farm 1
430,7,27.5,46.9,18-01-2022 11:03,NITSL001,Farm 1
431,7,27.5,46.9,18-01-2022 11:03,NITSL001,Farm 1
432,7,27.5,47.1,18-01-2022 11:03,NITSL001,Farm 1
433,7,27.5,47.2,18-01-2022 11:03,NITSL001,Farm 1
434,7,27.5,46.9,18-01-2022 11:03,NITSL001,Farm 1
435,7,27.5,47.2,18-01-2022 11:04,NITSL001,Farm 1
436,7,27.5,47.1,18-01-2022 11:04,NITSL001,Farm 1
437,7,27.5,47.1,18-01-2022 11:04,NITSL001,Farm 1
438,7,27.5,46.9,18-01-2022 11:04,NITSL001,Farm 1
439,7,27.5,47.1,18-01-2022 11:04,NITSL001,Farm 1
440,7,27.5,47.1,18-01-2022 11:04,NITSL001,Farm 1
441,7,27.5,46.9,18-01-2022 11:04,NITSL001,Farm 1
442,7,27.5,46.9,18-01-2022 11:04,NITSL001,Farm 1
443,7,27.5,47.1,18-01-2022 11:04,NITSL001,Farm 1
444,7,27.5,47,18-01-2022 11:04,NITSL001,Farm 1
445,7,27.5,46.9,18-01-2022 11:04,NITSL001,Farm 1
446,7,27.5,47,18-01-2022 11:04,NITSL001,Farm 1
447,7,27.5,46.9,18-01-2022 11:05,NITSL001,Farm 1
448,7,27.5,47.2,18-01-2022 11:05,NITSL001,Farm 1
449,7,27.5,46.9,18-01-2022 11:05,NITSL001,Farm 1
450,7,27.5,47.1,18-01-2022 11:05,NITSL001,Farm 1
451,7,27.5,46.9,18-01-2022 11:05,NITSL001,Farm 1
452,7,27.5,47.1,18-01-2022 11:05,NITSL001,Farm 1
453,7,27.5,47.1,18-01-2022 11:05,NITSL001,Farm 1
454,7,27.5,47.2,18-01-2022 11:05,NITSL001,Farm 1
455,7,27.5,47.1,18-01-2022 11:05,NITSL001,Farm 1
456,7,27.5,47,18-01-2022 11:05,NITSL001,Farm 1
457,7,27.5,47.2,18-01-2022 11:05,NITSL001,Farm 1
458,7,27.5,46.9,18-01-2022 11:06,NITSL001,Farm 1
459,7,27.5,47.1,18-01-2022 11:06,NITSL001,Farm 1
460,7,27.5,46.9,18-01-2022 11:06,NITSL001,Farm 1
461,7,27.5,47.1,18-01-2022 11:06,NITSL001,Farm 1
462,7,27.5,47.1,18-01-2022 11:06,NITSL001,Farm 1
463,7,27.5,46.9,18-01-2022 11:06,NITSL001,Farm 1
464,7,27.5,47,18-01-2022 11:06,NITSL001,Farm 1
465,7,27.5,47.2,18-01-2022 11:06,NITSL001,Farm 1
466,7,27.5,46.9,18-01-2022 11:06,NITSL001,Farm 1
467,7,27.5,47,18-01-2022 11:06,NITSL001,Farm 1
468,7,27.5,47,18-01-2022 11:06,NITSL001,Farm 1
469,7,27.5,47,18-01-2022 11:06,NITSL001,Farm 1
470,7,27.5,47.2,18-01-2022 11:07,NITSL001,Farm 1
471,7,27.5,47,18-01-2022 11:07,NITSL001,Farm 1
472,7,27.5,46.9,18-01-2022 11:07,NITSL001,Farm 1
473,7,27.5,47.1,18-01-2022 11:07,NITSL001,Farm 1
474,7,27.5,46.9,18-01-2022 11:07,NITSL001,Farm 1
475,7,27.5,46.9,18-01-2022 11:07,NITSL001,Farm 1
476,7,27.5,46.9,18-01-2022 11:07,NITSL001,Farm 1
477,7,27.5,46.9,18-01-2022 11:07,NITSL001,Farm 1
478,7,27.5,46.9,18-01-2022 11:07,NITSL001,Farm 1
479,7,27.5,47.1,18-01-2022 11:07,NITSL001,Farm 1
480,7,27.5,46.8,18-01-2022 11:07,NITSL001,Farm 1
481,7,27.5,46.6,18-01-2022 11:08,NITSL001,Farm 1
482,7,27.5,46.9,18-01-2022 11:08,NITSL001,Farm 1
483,7,27.5,46.4,18-01-2022 11:08,NITSL001,Farm 1
484,7,27.5,46.7,18-01-2022 11:08,NITSL001,Farm 1
485,7,27.5,46.7,18-01-2022 11:08,NITSL001,Farm 1
486,7,27.5,46.8,18-01-2022 11:08,NITSL001,Farm 1
487,7,27.1,46.7,18-01-2022 11:08,NITSL001,Farm 1
488,7,27.1,46.8,18-01-2022 11:08,NITSL001,Farm 1
489,7,27.1,46.9,18-01-2022 11:08,NITSL001,Farm 1
490,7,27.1,46.9,18-01-2022 11:08,NITSL001,Farm 1
491,7,27.1,47,18-01-2022 11:08,NITSL001,Farm 1
492,7,27.1,47,18-01-2022 11:08,NITSL001,Farm 1
493,7,27.1,46.9,18-01-2022 11:09,NITSL001,Farm 1
494,7,27.1,46.9,18-01-2022 11:09,NITSL001,Farm 1
495,7,27.1,46.9,18-01-2022 11:09,NITSL001,Farm 1
496,7,27.1,47,18-01-2022 11:09,NITSL001,Farm 1
497,7,27.1,47,18-01-2022 11:09,NITSL001,Farm 1
498,7,27.1,47,18-01-2022 11:09,NITSL001,Farm 1
499,7,27.1,47.1,18-01-2022 11:09,NITSL001,Farm 1
500,7,27.1,46.8,18-01-2022 11:09,NITSL001,Farm 1
501,7,27.1,46.8,18-01-2022 11:09,NITSL001,Farm 1
502,7,27.1,46.9,18-01-2022 11:09,NITSL001,Farm 1
503,7,27.1,46.9,18-01-2022 11:09,NITSL001,Farm 1
504,7,27.1,46.9,18-01-2022 11:09,NITSL001,Farm 1
505,7,27.1,47,18-01-2022 11:10,NITSL001,Farm 1
506,7,27.1,46.9,18-01-2022 11:10,NITSL001,Farm 1
507,7,27.1,46.9,18-01-2022 11:10,NITSL001,Farm 1
508,7,27.1,46.9,18-01-2022 11:10,NITSL001,Farm 1
509,7,27.1,47,18-01-2022 11:10,NITSL001,Farm 1
510,7,27.1,47.2,18-01-2022 11:10,NITSL001,Farm 1
511,7,27.1,47,18-01-2022 11:10,NITSL001,Farm 1
512,7,27.1,47,18-01-2022 11:10,NITSL001,Farm 1
513,7,27.1,47,18-01-2022 11:10,NITSL001,Farm 1
514,7,27.1,47.1,18-01-2022 11:10,NITSL001,Farm 1
515,7,27.1,47.2,18-01-2022 11:10,NITSL001,Farm 1
516,7,27.1,47.1,18-01-2022 11:11,NITSL001,Farm 1
517,7,27.1,47.1,18-01-2022 11:11,NITSL001,Farm 1
518,7,27.1,47,18-01-2022 11:11,NITSL001,Farm 1
519,7,27.1,47.2,18-01-2022 11:11,NITSL001,Farm 1
520,7,27.1,47.2,18-01-2022 11:11,NITSL001,Farm 1
521,7,27.1,47.1,18-01-2022 11:11,NITSL001,Farm 1
522,7,27.1,47.1,18-01-2022 11:11,NITSL001,Farm 1
523,7,27.1,47.2,18-01-2022 11:11,NITSL001,Farm 1
524,7,27.1,47.2,18-01-2022 11:11,NITSL001,Farm 1
525,7,27.1,47.2,18-01-2022 11:11,NITSL001,Farm 1
526,7,27.1,47.2,18-01-2022 11:11,NITSL001,Farm 1
527,7,27.1,47.1,18-01-2022 11:11,NITSL001,Farm 1
528,7,27.1,47.1,18-01-2022 11:12,NITSL001,Farm 1
529,7,27.1,47.2,18-01-2022 11:12,NITSL001,Farm 1
530,7,27.1,47.1,18-01-2022 11:12,NITSL001,Farm 1
531,7,27.1,47.2,18-01-2022 11:12,NITSL001,Farm 1
532,7,27.1,47.1,18-01-2022 11:12,NITSL001,Farm 1
533,7,27.1,47.2,18-01-2022 11:12,NITSL001,Farm 1
534,7,27.1,47.1,18-01-2022 11:12,NITSL001,Farm 1
535,7,27.1,47.3,18-01-2022 11:12,NITSL001,Farm 1
536,7,27.1,47,18-01-2022 11:12,NITSL001,Farm 1
537,7,27.1,47.2,18-01-2022 11:12,NITSL001,Farm 1
538,7,27.1,47.2,18-01-2022 11:12,NITSL001,Farm 1
539,7,27.1,47.2,18-01-2022 11:13,NITSL001,Farm 1
540,7,27.1,47.3,18-01-2022 11:13,NITSL001,Farm 1
541,7,27.1,47,18-01-2022 11:13,NITSL001,Farm 1
542,7,27.1,47,18-01-2022 11:13,NITSL001,Farm 1
543,7,27.1,47.2,18-01-2022 11:13,NITSL001,Farm 1
544,7,27.1,47.2,18-01-2022 11:13,NITSL001,Farm 1
545,7,27.1,46.9,18-01-2022 11:13,NITSL001,Farm 1
546,7,27.1,47,18-01-2022 11:13,NITSL001,Farm 1
547,7,27.1,47.2,18-01-2022 11:13,NITSL001,Farm 1
548,7,27.1,47.3,18-01-2022 11:13,NITSL001,Farm 1
549,7,27.1,47.1,18-01-2022 11:13,NITSL001,Farm 1
550,7,27.1,47.1,18-01-2022 11:13,NITSL001,Farm 1
551,7,27.1,47.1,18-01-2022 11:14,NITSL001,Farm 1
552,7,27.1,47.1,18-01-2022 11:14,NITSL001,Farm 1
553,7,27.1,47.2,18-01-2022 11:14,NITSL001,Farm 1
554,7,27.1,47.2,18-01-2022 11:14,NITSL001,Farm 1
555,7,27.1,47.1,18-01-2022 11:14,NITSL001,Farm 1
556,7,27.1,46.9,18-01-2022 11:14,NITSL001,Farm 1
557,7,27.1,47.2,18-01-2022 11:14,NITSL001,Farm 1
558,7,27.1,47.1,18-01-2022 11:14,NITSL001,Farm 1
559,7,27.1,47.2,18-01-2022 11:14,NITSL001,Farm 1
560,7,27.1,47.1,18-01-2022 11:14,NITSL001,Farm 1
561,7,27.1,47,18-01-2022 11:14,NITSL001,Farm 1
562,7,27.1,47,18-01-2022 11:14,NITSL001,Farm 1
563,7,27.1,47.3,18-01-2022 11:15,NITSL001,Farm 1
564,7,27.1,47.1,18-01-2022 11:15,NITSL001,Farm 1
565,7,27.1,47.2,18-01-2022 11:15,NITSL001,Farm 1
566,7,27.1,47.2,18-01-2022 11:15,NITSL001,Farm 1
567,7,27.1,47.2,18-01-2022 11:15,NITSL001,Farm 1
568,7,27.1,47.1,18-01-2022 11:15,NITSL001,Farm 1
569,7,27.1,47.2,18-01-2022 11:15,NITSL001,Farm 1
570,7,27.1,46.9,18-01-2022 11:15,NITSL001,Farm 1
571,7,27.1,47.2,18-01-2022 11:15,NITSL001,Farm 1
572,7,27.1,47.3,18-01-2022 11:15,NITSL001,Farm 1
573,7,27.1,47,18-01-2022 11:15,NITSL001,Farm 1
574,7,27.1,47.1,18-01-2022 11:16,NITSL001,Farm 1
575,7,27.1,47.1,18-01-2022 11:16,NITSL001,Farm 1
576,7,27.1,47.4,18-01-2022 11:16,NITSL001,Farm 1
577,7,27.1,47,18-01-2022 11:16,NITSL001,Farm 1
578,7,27.1,47.3,18-01-2022 11:16,NITSL001,Farm 1
579,7,27.1,47.2,18-01-2022 11:16,NITSL001,Farm 1
580,7,27.1,47.2,18-01-2022 11:16,NITSL001,Farm 1
581,7,27.1,47,18-01-2022 11:16,NITSL001,Farm 1
582,7,27.1,47.3,18-01-2022 11:16,NITSL001,Farm 1
583,7,27.1,47.2,18-01-2022 11:16,NITSL001,Farm 1
584,7,27.1,47.1,18-01-2022 11:16,NITSL001,Farm 1
585,7,27.1,46.9,18-01-2022 11:16,NITSL001,Farm 1
586,7,27.1,47,18-01-2022 11:17,NITSL001,Farm 1
587,7,27.1,47.1,18-01-2022 11:17,NITSL001,Farm 1
588,7,27.1,47.1,18-01-2022 11:17,NITSL001,Farm 1
589,7,27.1,47.2,18-01-2022 11:17,NITSL001,Farm 1
590,7,27.1,47.1,18-01-2022 11:17,NITSL001,Farm 1
591,7,27.1,47.2,18-01-2022 11:17,NITSL001,Farm 1
592,7,27.1,47.2,18-01-2022 11:17,NITSL001,Farm 1
593,7,27.1,47.1,18-01-2022 11:17,NITSL001,Farm 1
594,7,27.1,47.3,18-01-2022 11:17,NITSL001,Farm 1
595,7,27.1,47.4,18-01-2022 11:18,NITSL001,Farm 1
596,7,27.1,47.1,18-01-2022 11:18,NITSL001,Farm 1
597,7,27.1,47.1,18-01-2022 11:18,NITSL001,Farm 1
598,7,27.1,47.1,18-01-2022 11:18,NITSL001,Farm 1
599,7,27.1,47.4,18-01-2022 11:18,NITSL001,Farm 1
600,7,27.1,47.2,18-01-2022 11:18,NITSL001,Farm 1
601,7,27.1,47.2,18-01-2022 11:18,NITSL001,Farm 1
602,7,27.1,47.2,18-01-2022 11:18,NITSL001,Farm 1
603,7,27.1,47.2,18-01-2022 11:18,NITSL001,Farm 1
604,7,27.1,47.1,18-01-2022 11:18,NITSL001,Farm 1
605,7,27.1,47,18-01-2022 11:18,NITSL001,Farm 1
606,7,27.1,47.1,18-01-2022 11:19,NITSL001,Farm 1
607,7,27.1,47.2,18-01-2022 11:19,NITSL001,Farm 1
608,7,27.1,47.2,18-01-2022 11:19,NITSL001,Farm 1
609,7,27.1,46.9,18-01-2022 11:19,NITSL001,Farm 1
610,7,27.1,47.2,18-01-2022 11:19,NITSL001,Farm 1
611,7,27.1,46.9,18-01-2022 11:19,NITSL001,Farm 1
612,7,27.1,47.2,18-01-2022 11:19,NITSL001,Farm 1
613,7,27.1,47.1,18-01-2022 11:19,NITSL001,Farm 1
614,7,27.1,47,18-01-2022 11:19,NITSL001,Farm 1
615,7,27.1,47.2,18-01-2022 11:19,NITSL001,Farm 1
616,7,27.1,47,18-01-2022 11:19,NITSL001,Farm 1
617,7,27.1,47.2,18-01-2022 11:19,NITSL001,Farm 1
618,7,27.1,47,18-01-2022 11:20,NITSL001,Farm 1
619,7,27.1,47.1,18-01-2022 11:20,NITSL001,Farm 1
620,7,27.1,47,18-01-2022 11:20,NITSL001,Farm 1
621,7,27.1,47.4,18-01-2022 11:20,NITSL001,Farm 1
622,7,27.1,47.2,18-01-2022 11:20,NITSL001,Farm 1
623,7,27.1,47,18-01-2022 11:20,NITSL001,Farm 1
624,7,27.1,46.9,18-01-2022 11:20,NITSL001,Farm 1
625,7,27.1,47.1,18-01-2022 11:20,NITSL001,Farm 1
626,7,27.1,47.2,18-01-2022 11:20,NITSL001,Farm 1
627,7,27.1,47.2,18-01-2022 11:20,NITSL001,Farm 1
628,7,27.1,47.2,18-01-2022 11:20,NITSL001,Farm 1
629,7,27.1,47.2,18-01-2022 11:20,NITSL001,Farm 1
630,7,27.1,47.2,18-01-2022 11:21,NITSL001,Farm 1
631,7,27.1,47.2,18-01-2022 11:21,NITSL001,Farm 1
632,7,27.1,47,18-01-2022 11:21,NITSL001,Farm 1
633,7,27.1,47.2,18-01-2022 11:21,NITSL001,Farm 1
634,7,27.1,47.2,18-01-2022 11:21,NITSL001,Farm 1
635,7,27.1,47.2,18-01-2022 11:21,NITSL001,Farm 1
636,7,27.1,47.2,18-01-2022 11:21,NITSL001,Farm 1
637,7,27.1,47.1,18-01-2022 11:21,NITSL001,Farm 1
638,7,27.1,47.1,18-01-2022 11:21,NITSL001,Farm 1
639,7,27.1,47.2,18-01-2022 11:21,NITSL001,Farm 1
640,7,27.1,47.3,18-01-2022 11:21,NITSL001,Farm 1
641,7,27.1,47,18-01-2022 11:22,NITSL001,Farm 1
642,7,27.1,47.2,18-01-2022 11:22,NITSL001,Farm 1
643,7,27.1,47.2,18-01-2022 11:22,NITSL001,Farm 1
644,7,27.1,47.1,18-01-2022 11:22,NITSL001,Farm 1
645,7,27.1,47.2,18-01-2022 11:22,NITSL001,Farm 1
646,7,27.1,47.1,18-01-2022 11:22,NITSL001,Farm 1
647,7,27.1,47.2,18-01-2022 11:22,NITSL001,Farm 1
648,7,27.1,47.1,18-01-2022 11:22,NITSL001,Farm 1
649,7,27.1,47.2,18-01-2022 11:22,NITSL001,Farm 1
650,7,27.1,46.9,18-01-2022 11:22,NITSL001,Farm 1
651,7,27.1,47,18-01-2022 11:22,NITSL001,Farm 1
652,7,27.1,47,18-01-2022 11:22,NITSL001,Farm 1
653,7,27.1,47,18-01-2022 11:23,NITSL001,Farm 1
654,7,27.1,46.9,18-01-2022 11:23,NITSL001,Farm 1
655,7,27.1,47.2,18-01-2022 11:23,NITSL001,Farm 1
656,7,27.1,47.2,18-01-2022 11:23,NITSL001,Farm 1
657,7,27.1,47.4,18-01-2022 11:23,NITSL001,Farm 1
658,7,27.1,47.2,18-01-2022 11:23,NITSL001,Farm 1
659,7,27.1,47.3,18-01-2022 11:23,NITSL001,Farm 1
660,7,27.1,46.9,18-01-2022 11:23,NITSL001,Farm 1
661,7,27.1,47.1,18-01-2022 11:23,NITSL001,Farm 1
662,7,27.1,47.2,18-01-2022 11:23,NITSL001,Farm 1
663,7,27.1,47,18-01-2022 11:23,NITSL001,Farm 1
664,7,27.1,47.2,18-01-2022 11:23,NITSL001,Farm 1
665,7,27.1,46.9,18-01-2022 11:24,NITSL001,Farm 1
666,7,27.1,47,18-01-2022 11:24,NITSL001,Farm 1
667,7,27.1,46.9,18-01-2022 11:24,NITSL001,Farm 1
668,7,27.1,47,18-01-2022 11:24,NITSL001,Farm 1
669,7,27.1,47,18-01-2022 11:24,NITSL001,Farm 1
670,7,27.1,47.2,18-01-2022 11:24,NITSL001,Farm 1
671,7,27.1,47.3,18-01-2022 11:24,NITSL001,Farm 1
672,7,27.1,47.1,18-01-2022 11:24,NITSL001,Farm 1
673,7,27.1,47,18-01-2022 11:24,NITSL001,Farm 1
674,7,27.1,47,18-01-2022 11:24,NITSL001,Farm 1
675,7,27.1,47.1,18-01-2022 11:24,NITSL001,Farm 1
676,7,27.1,47.3,18-01-2022 11:24,NITSL001,Farm 1
677,7,27.1,46.9,18-01-2022 11:25,NITSL001,Farm 1
678,7,27.1,47,18-01-2022 11:25,NITSL001,Farm 1
679,7,27.1,47.2,18-01-2022 11:25,NITSL001,Farm 1
680,7,27.1,47.1,18-01-2022 11:25,NITSL001,Farm 1
681,7,27.1,46.9,18-01-2022 11:25,NITSL001,Farm 1
682,7,27.1,46.9,18-01-2022 11:25,NITSL001,Farm 1
683,7,27.1,47.2,18-01-2022 11:25,NITSL001,Farm 1
684,7,27.1,47.2,18-01-2022 11:25,NITSL001,Farm 1
685,7,27.1,47.1,18-01-2022 11:25,NITSL001,Farm 1
686,7,27.1,47.5,18-01-2022 11:25,NITSL001,Farm 1
687,7,27.1,47.1,18-01-2022 11:25,NITSL001,Farm 1
688,7,27.1,47,18-01-2022 11:26,NITSL001,Farm 1
689,7,27.1,47,18-01-2022 11:26,NITSL001,Farm 1
690,7,27.1,47.1,18-01-2022 11:26,NITSL001,Farm 1
691,7,27.1,47.1,18-01-2022 11:26,NITSL001,Farm 1
692,7,27.1,47.1,18-01-2022 11:26,NITSL001,Farm 1
693,7,27.1,47,18-01-2022 11:26,NITSL001,Farm 1
694,7,27.1,47.3,18-01-2022 11:26,NITSL001,Farm 1
695,7,27.1,47,18-01-2022 11:26,NITSL001,Farm 1
696,7,27.1,47.1,18-01-2022 11:26,NITSL001,Farm 1
697,7,27.1,47.2,18-01-2022 11:26,NITSL001,Farm 1
698,7,27.1,47.1,18-01-2022 11:26,NITSL001,Farm 1
699,7,27.1,47.1,18-01-2022 11:26,NITSL001,Farm 1
700,7,27.1,47.2,18-01-2022 11:27,NITSL001,Farm 1
701,7,27.1,47,18-01-2022 11:27,NITSL001,Farm 1
702,7,27.1,47.1,18-01-2022 11:27,NITSL001,Farm 1
703,7,27.1,47,18-01-2022 11:27,NITSL001,Farm 1
704,7,27.1,47.2,18-01-2022 11:27,NITSL001,Farm 1
705,7,27.1,47.1,18-01-2022 11:27,NITSL001,Farm 1
706,7,27.1,47.1,18-01-2022 11:27,NITSL001,Farm 1
707,7,27.1,47.1,18-01-2022 11:27,NITSL001,Farm 1
708,7,27.1,47,18-01-2022 11:27,NITSL001,Farm 1
709,7,27.1,47.2,18-01-2022 11:27,NITSL001,Farm 1
710,7,27.1,47,18-01-2022 11:27,NITSL001,Farm 1
711,7,27.1,47.3,18-01-2022 11:27,NITSL001,Farm 1
712,7,27.1,47,18-01-2022 11:28,NITSL001,Farm 1
713,7,27.1,46.9,18-01-2022 11:28,NITSL001,Farm 1
714,7,27.1,47,18-01-2022 11:28,NITSL001,Farm 1
715,7,27.1,47.2,18-01-2022 11:28,NITSL001,Farm 1
716,7,27.1,47.1,18-01-2022 11:28,NITSL001,Farm 1
717,7,27.1,47.1,18-01-2022 11:28,NITSL001,Farm 1
718,7,27.1,47.2,18-01-2022 11:28,NITSL001,Farm 1
719,7,27.1,47,18-01-2022 11:28,NITSL001,Farm 1
720,7,27.1,47.2,18-01-2022 11:28,NITSL001,Farm 1
721,7,27.1,47.2,18-01-2022 11:28,NITSL001,Farm 1
722,7,27.1,47,18-01-2022 11:28,NITSL001,Farm 1
723,7,27.1,47,18-01-2022 11:29,NITSL001,Farm 1
724,7,27.1,47.2,18-01-2022 11:29,NITSL001,Farm 1
725,7,27.1,47.2,18-01-2022 11:29,NITSL001,Farm 1
726,7,27.1,47,18-01-2022 11:29,NITSL001,Farm 1
727,7,27.1,47.1,18-01-2022 11:29,NITSL001,Farm 1
728,7,27.1,47.1,18-01-2022 11:29,NITSL001,Farm 1
729,7,27.1,47.2,18-01-2022 11:29,NITSL001,Farm 1
730,7,27.1,47.1,18-01-2022 11:29,NITSL001,Farm 1
731,7,27.1,47.3,18-01-2022 11:29,NITSL001,Farm 1
732,7,27.1,47.2,18-01-2022 11:29,NITSL001,Farm 1
733,7,27.1,47.1,18-01-2022 11:29,NITSL001,Farm 1
734,7,27.1,47.2,18-01-2022 11:29,NITSL001,Farm 1
735,7,27.1,47.1,18-01-2022 11:30,NITSL001,Farm 1
736,7,27.1,47.3,18-01-2022 11:30,NITSL001,Farm 1
737,7,27.1,47,18-01-2022 11:30,NITSL001,Farm 1
738,7,27.1,46.9,18-01-2022 11:30,NITSL001,Farm 1
739,7,27.1,47,18-01-2022 11:30,NITSL001,Farm 1
740,7,27.1,47,18-01-2022 11:30,NITSL001,Farm 1
741,7,27.1,47.4,18-01-2022 11:30,NITSL001,Farm 1
742,7,27.1,47.1,18-01-2022 11:30,NITSL001,Farm 1
743,7,27.1,47.2,18-01-2022 11:30,NITSL001,Farm 1
744,7,27.1,47.1,18-01-2022 11:30,NITSL001,Farm 1
745,7,27.1,46.9,18-01-2022 11:30,NITSL001,Farm 1
746,7,27.1,47,18-01-2022 11:30,NITSL001,Farm 1
747,7,27.1,47.1,18-01-2022 11:31,NITSL001,Farm 1
748,7,27.1,47.1,18-01-2022 11:31,NITSL001,Farm 1
749,7,27.1,47.2,18-01-2022 11:31,NITSL001,Farm 1
750,7,27.1,47,18-01-2022 11:31,NITSL001,Farm 1
751,7,27.1,47.2,18-01-2022 11:31,NITSL001,Farm 1
752,7,27.1,47,18-01-2022 11:31,NITSL001,Farm 1
753,7,27.1,46.9,18-01-2022 11:31,NITSL001,Farm 1
754,7,27.1,47.2,18-01-2022 11:31,NITSL001,Farm 1
755,7,27.1,47.1,18-01-2022 11:31,NITSL001,Farm 1
756,7,27.1,47.1,18-01-2022 11:31,NITSL001,Farm 1
757,7,27.1,47,18-01-2022 11:31,NITSL001,Farm 1
758,7,27.1,47.2,18-01-2022 11:32,NITSL001,Farm 1
759,7,27.1,46.9,18-01-2022 11:32,NITSL001,Farm 1
760,7,27.1,47,18-01-2022 11:32,NITSL001,Farm 1
761,7,27.1,47.1,18-01-2022 11:32,NITSL001,Farm 1
762,7,27.1,47.1,18-01-2022 11:32,NITSL001,Farm 1
763,7,27.1,47.1,18-01-2022 11:32,NITSL001,Farm 1
764,7,27.1,47.1,18-01-2022 11:32,NITSL001,Farm 1
765,7,27.1,47.1,18-01-2022 11:32,NITSL001,Farm 1
766,7,27.1,46.9,18-01-2022 11:32,NITSL001,Farm 1
767,7,27.1,47,18-01-2022 11:32,NITSL001,Farm 1
768,7,27.1,46.9,18-01-2022 11:32,NITSL001,Farm 1
769,7,27.1,47,18-01-2022 11:32,NITSL001,Farm 1
770,7,27.1,47.1,18-01-2022 11:33,NITSL001,Farm 1
771,7,27.1,46.9,18-01-2022 11:33,NITSL001,Farm 1
772,7,27.1,47.1,18-01-2022 11:33,NITSL001,Farm 1
773,7,27.1,46.9,18-01-2022 11:33,NITSL001,Farm 1
774,7,27.1,47.1,18-01-2022 11:33,NITSL001,Farm 1
775,7,27.1,47.1,18-01-2022 11:33,NITSL001,Farm 1
776,7,27.1,46.9,18-01-2022 11:33,NITSL001,Farm 1
777,7,27.1,47.2,18-01-2022 11:33,NITSL001,Farm 1
778,7,27.1,47.1,18-01-2022 11:33,NITSL001,Farm 1
779,7,27.1,47,18-01-2022 11:33,NITSL001,Farm 1
780,7,27.1,47.2,18-01-2022 11:33,NITSL001,Farm 1
781,7,27.1,47.3,18-01-2022 11:33,NITSL001,Farm 1
782,7,27.1,47.1,18-01-2022 11:34,NITSL001,Farm 1
783,7,27.1,47.1,18-01-2022 11:34,NITSL001,Farm 1
784,7,27.1,47,18-01-2022 11:34,NITSL001,Farm 1
785,7,27.1,47.2,18-01-2022 11:34,NITSL001,Farm 1
786,7,27.1,46.9,18-01-2022 11:34,NITSL001,Farm 1
787,7,27.1,47,18-01-2022 11:34,NITSL001,Farm 1
788,7,27.1,47.1,18-01-2022 11:34,NITSL001,Farm 1
789,7,27.1,47,18-01-2022 11:34,NITSL001,Farm 1
790,7,27.1,47.1,18-01-2022 11:34,NITSL001,Farm 1
791,7,27.1,46.9,18-01-2022 11:35,NITSL001,Farm 1
792,7,27.1,47.1,18-01-2022 11:35,NITSL001,Farm 1
793,7,27.1,47.1,18-01-2022 11:35,NITSL001,Farm 1
794,7,27.1,47.2,18-01-2022 11:35,NITSL001,Farm 1
795,7,27.1,47,18-01-2022 11:35,NITSL001,Farm 1
796,7,27.1,47.1,18-01-2022 11:35,NITSL001,Farm 1
797,7,27.1,47.1,18-01-2022 11:35,NITSL001,Farm 1
798,7,27.1,47.1,18-01-2022 11:35,NITSL001,Farm 1
799,7,27.1,47.2,18-01-2022 11:35,NITSL001,Farm 1
800,7,27.1,47.2,18-01-2022 11:36,NITSL001,Farm 1
801,7,27.1,46.9,18-01-2022 11:36,NITSL001,Farm 1
802,7,27.1,47,18-01-2022 11:36,NITSL001,Farm 1
803,7,27.1,47.1,18-01-2022 11:36,NITSL001,Farm 1
804,7,27.1,47,18-01-2022 11:36,NITSL001,Farm 1
805,7,27.1,47.2,18-01-2022 11:36,NITSL001,Farm 1
806,7,27.1,47.1,18-01-2022 11:36,NITSL001,Farm 1
