S No,pH,Temperature,Moisture,Time_log,Gadget Id,Location,target
317,7.0,27.5,46.9,18-01-2022 10:53,NITSL001,Farm 1,no_irrigation
318,7.0,27.5,47.2,18-01-2022 10:54,NITSL001,Farm 1,no_irrigation
319,7.0,27.5,47.2,18-01-2022 10:54,NITSL001,Farm 1,no_irrigation
320,7.0,27.5,47.2,18-01-2022 10:54,NITSL001,Farm 1,no_irrigation
321,7.0,27.5,47.1,18-01-2022 10:54,NITSL001,Farm 1,no_irrigation
322,7.0,27.5,47.0,18-01-2022 10:54,NITSL001,Farm 1,no_irrigation
323,7.0,27.5,47.2,18-01-2022 10:54,NITSL001,Farm 1,no_irrigation
324,7.0,27.5,47.2,18-01-2022 10:54,NITSL001,Farm 1,no_irrigation
325,7.0,27.5,47.1,18-01-2022 10:54,NITSL001,Farm 1,no_irrigation
326,7.0,27.5,47.0,18-01-2022 10:54,NITSL001,Farm 1,no_irrigation
327,7.0,27.5,47.0,18-01-2022 10:54,NITSL001,Farm 1,no_irrigation
328,7.0,27.5,47.2,18-01-2022 10:54,NITSL001,Farm 1,no_irrigation
329,7.0,27.5,47.0,18-01-2022 10:54,NITSL001,Farm 1,no_irrigation
330,7.0,27.5,46.9,18-01-2022 10:55,NITSL001,Farm 1,no_irrigation
331,7.0,27.5,47.2,18-01-2022 10:55,NITSL001,Farm 1,no_irrigation
332,7.0,27.5,47.3,18-01-2022 10:55,NITSL001,Farm 1,no_irrigation
333,7.0,27.5,47.0,18-01-2022 10:55,NITSL001,Farm 1,no_irrigation
334,7.0,27.5,47.1,18-01-2022 10:55,NITSL001,Farm 1,no_irrigation
335,7.0,27.5,47.0,18-01-2022 10:55,NITSL001,Farm 1,no_irrigation
336,7.0,27.5,47.1,18-01-2022 10:55,NITSL001,Farm 1,no_irrigation
337,7.0,27.5,46.9,18-01-2022 10:55,NITSL001,Farm 1,no_irrigation
338,7.0,27.5,46.8,18-01-2022 10:55,NITSL001,Farm 1,no_irrigation
339,7.0,27.5,47.2,18-01-2022 10:55,NITSL001,Farm 1,no_irrigation
340,7.0,27.5,47.1,18-01-2022 10:55,NITSL001,Farm 1,no_irrigation
341,7.0,27.5,47.0,18-01-2022 10:56,NITSL001,Farm 1,no_irrigation
342,7.0,27.5,47.0,18-01-2022 10:56,NITSL001,Farm 1,no_irrigation
343,7.0,27.5,47.2,18-01-2022 10:56,NITSL001,Farm 1,no_irrigation
344,7.0,27.5,47.0,18-01-2022 10:56,NITSL001,Farm 1,no_irrigation
345,7.0,27.5,47.1,18-01-2022 10:56,NITSL001,Farm 1,no_irrigation
346,7.0,27.5,47.2,18-01-2022 10:56,NITSL001,Farm 1,no_irrigation
347,7.0,27.5,47.1,18-01-2022 10:56,NITSL001,Farm 1,no_irrigation
348,7.0,27.5,47.2,18-01-2022 10:56,NITSL001,Farm 1,no_irrigation
349,7.0,27.5,46.9,18-01-2022 10:56,NITSL001,Farm 1,no_irrigation
350,7.0,27.5,47.1,18-01-2022 10:56,NITSL001,Farm 1,no_irrigation
351,7.0,27.5,47.2,18-01-2022 10:56,NITSL001,Farm 1,no_irrigation
352,7.0,27.5,47.2,18-01-2022 10:56,NITSL001,Farm 1,no_irrigation
353,7.0,27.5,47.2,18-01-2022 10:57,NITSL001,Farm 1,no_irrigation
354,7.0,27.5,47.0,18-01-2022 10:57,NITSL001,Farm 1,no_irrigation
355,7.0,27.5,47.2,18-01-2022 10:57,NITSL001,Farm 1,no_irrigation
356,7.0,27.5,47.0,18-01-2022 10:57,NITSL001,Farm 1,no_irrigation
357,7.0,27.5,47.0,18-01-2022 10:57,NITSL001,Farm 1,no_irrigation
358,7.0,27.5,47.0,18-01-2022 10:57,NITSL001,Farm 1,no_irrigation
359,7.0,27.5,47.2,18-01-2022 10:57,NITSL001,Farm 1,no_irrigation
360,7.0,27.5,47.0,18-01-2022 10:57,NITSL001,Farm 1,no_irrigation
361,7.0,27.5,47.2,18-01-2022 10:57,NITSL001,Farm 1,no_irrigation
362,7.0,27.5,47.1,18-01-2022 10:57,NITSL001,Farm 1,no_irrigation
363,7.0,27.5,47.0,18-01-2022 10:57,NITSL001,Farm 1,no_irrigation
364,7.0,27.5,46.9,18-01-2022 10:58,NITSL001,Farm 1,no_irrigation
365,7.0,27.5,47.1,18-01-2022 10:58,NITSL001,Farm 1,no_irrigation
366,7.0,27.5,47.0,18-01-2022 10:58,NITSL001,Farm 1,no_irrigation
367,7.0,27.5,47.0,18-01-2022 10:58,NITSL001,Farm 1,no_irrigation
368,7.0,27.5,46.9,18-01-2022 10:58,NITSL001,Farm 1,no_irrigation
369,7.0,27.5,47.1,18-01-2022 10:58,NITSL001,Farm 1,no_irrigation
370,7.0,27.5,47.0,18-01-2022 10:58,NITSL001,Farm 1,no_irrigation
371,7.0,27.5,47.2,18-01-2022 10:58,NITSL001,Farm 1,no_irrigation
372,7.0,27.5,47.0,18-01-2022 10:58,NITSL001,Farm 1,no_irrigation
373,7.0,27.5,47.2,18-01-2022 10:58,NITSL001,Farm 1,no_irrigation
374,7.0,27.5,47.1,18-01-2022 10:58,NITSL001,Farm 1,no_irrigation
375,7.0,27.5,47.2,18-01-2022 10:58,NITSL001,Farm 1,no_irrigation
376,7.0,27.5,47.1,18-01-2022 10:59,NITSL001,Farm 1,no_irrigation
377,7.0,27.5,47.0,18-01-2022 10:59,NITSL001,Farm 1,no_irrigation
378,7.0,27.5,47.1,18-01-2022 10:59,NITSL001,Farm 1,no_irrigation
379,7.0,27.5,47.2,18-01-2022 10:59,NITSL001,Farm 1,no_irrigation
380,7.0,27.5,47.1,18-01-2022 10:59,NITSL001,Farm 1,no_irrigation
381,7.0,27.5,47.2,18-01-2022 10:59,NITSL001,Farm 1,no_irrigation
382,7.0,27.5,47.1,18-01-2022 10:59,NITSL001,Farm 1,no_irrigation
383,7.0,27.5,47.2,18-01-2022 10:59,NITSL001,Farm 1,no_irrigation
384,7.0,27.5,47.0,18-01-2022 10:59,NITSL001,Farm 1,no_irrigation
385,7.0,27.5,47.2,18-01-2022 10:59,NITSL001,Farm 1,no_irrigation
386,7.0,27.5,47.1,18-01-2022 10:59,NITSL001,Farm 1,no_irrigation
387,7.0,27.5,47.0,18-01-2022 10:59,NITSL001,Farm 1,no_irrigation
388,7.0,27.5,46.7,18-01-2022 11:00,NITSL001,Farm 1,no_irrigation
389,7.0,27.5,46.9,18-01-2022 11:00,NITSL001,Farm 1,no_irrigation
390,7.0,27.5,46.9,18-01-2022 11:00,NITSL001,Farm 1,no_irrigation
391,7.0,27.5,47.1,18-01-2022 11:00,NITSL001,Farm 1,no_irrigation
392,7.0,27.5,46.9,18-01-2022 11:00,NITSL001,Farm 1,no_irrigation
393,7.0,27.5,47.0,18-01-2022 11:00,NITSL001,Farm 1,no_irrigation
394,7.0,27.5,47.2,18-01-2022 11:00,NITSL001,Farm 1,no_irrigation
395,7.0,27.5,47.1,18-01-2022 11:00,NITSL001,Farm 1,no_irrigation
396,7.0,27.5,47.2,18-01-2022 11:00,NITSL001,Farm 1,no_irrigation
397,7.0,27.5,46.9,18-01-2022 11:00,NITSL001,Farm 1,no_irrigation
398,7.0,27.5,46.9,18-01-2022 11:00,NITSL001,Farm 1,no_irrigation
399,7.0,27.5,47.1,18-01-2022 11:00,NITSL001,Farm 1,no_irrigation
400,7.0,27.5,47.0,18-01-2022 11:01,NITSL001,Farm 1,no_irrigation
401,7.0,27.5,47.0,18-01-2022 11:01,NITSL001,Farm 1,no_irrigation
402,7.0,27.5,47.0,18-01-2022 11:01,NITSL001,Farm 1,no_irrigation
403,7.0,27.5,47.0,18-01-2022 11:01,NITSL001,Farm 1,no_irrigation
404,7.0,27.5,46.9,18-01-2022 11:01,NITSL001,Farm 1,no_irrigation
405,7.0,27.5,46.9,18-01-2022 11:01,NITSL001,Farm 1,no_irrigation
406,7.0,27.5,46.9,18-01-2022 11:01,NITSL001,Farm 1,no_irrigation
407,7.0,27.5,47.2,18-01-2022 11:01,NITSL001,Farm 1,no_irrigation
408,7.0,27.5,47.2,18-01-2022 11:01,NITSL001,Farm 1,no_irrigation
409,7.0,27.5,47.2,18-01-2022 11:01,NITSL001,Farm 1,no_irrigation
410,7.0,27.5,46.9,18-01-2022 11:01,NITSL001,Farm 1,no_irrigation
411,7.0,27.5,46.9,18-01-2022 11:02,NITSL001,Farm 1,no_irrigation
412,7.0,27.5,47.0,18-01-2022 11:02,NITSL001,Farm 1,no_irrigation
413,7.0,27.5,47.1,18-01-2022 11:02,NITSL001,Farm 1,no_irrigation
414,7.0,27.5,47.1,18-01-2022 11:02,NITSL001,Farm 1,no_irrigation
415,7.0,27.5,47.1,18-01-2022 11:02,NITSL001,Farm 1,no_irrigation
416,7.0,27.5,46.9,18-01-2022 11:02,NITSL001,Farm 1,no_irrigation
417,7.0,27.5,47.2,18-01-2022 11:02,NITSL001,Farm 1,no_irrigation
418,7.0,27.5,47.1,18-01-2022 11:02,NITSL001,Farm 1,no_irrigation
419,7.0,27.5,46.9,18-01-2022 11:02,NITSL001,Farm 1,no_irrigation
420,7.0,27.5,46.9,18-01-2022 11:02,NITSL001,Farm 1,no_irrigation
421,7.0,27.5,47.0,18-01-2022 11:02,NITSL001,Farm 1,no_irrigation
422,7.0,27.5,47.0,18-01-2022 11:02,NITSL001,Farm 1,no_irrigation
423,7.0,27.5,46.9,18-01-2022 11:03,NITSL001,Farm 1,no_irrigation
424,7.0,27.5,47.2,18-01-2022 11:03,NITSL001,Farm 1,no_irrigation
425,7.0,27.5,47.2,18-01-2022 11:03,NITSL001,Farm 1,no_irrigation
426,7.0,27.5,47.1,18-01-2022 11:03,NITSL001,Farm 1,no_irrigation
427,7.0,27.5,47.0,18-01-2022 11:03,NITSL001,Farm 1,no_irrigation
428,7.0,27.5,46.9,18-01-2022 11:03,NITSL001,Farm 1,no_irrigation
429,7.0,27.5,47.0,18-01-2022 11:03,NITSL001,Farm 1,no_irrigation
430,7.0,27.5,46.9,18-01-2022 11:03,NITSL001,Farm 1,no_irrigation
431,7.0,27.5,46.9,18-01-2022 11:03,NITSL001,Farm 1,no_irrigation
432,7.0,27.5,47.1,18-01-2022 11:03,NITSL001,Farm 1,no_irrigation
433,7.0,27.5,47.2,18-01-2022 11:03,NITSL001,Farm 1,no_irrigation
434,7.0,27.5,46.9,18-01-2022 11:03,NITSL001,Farm 1,no_irrigation
435,7.0,27.5,47.2,18-01-2022 11:04,NITSL001,Farm 1,no_irrigation
436,7.0,27.5,47.1,18-01-2022 11:04,NITSL001,Farm 1,no_irrigation
437,7.0,27.5,47.1,18-01-2022 11:04,NITSL001,Farm 1,no_irrigation
438,7.0,27.5,46.9,18-01-2022 11:04,NITSL001,Farm 1,no_irrigation
439,7.0,27.5,47.1,18-01-2022 11:04,NITSL001,Farm 1,no_irrigation
440,7.0,27.5,47.1,18-01-2022 11:04,NITSL001,Farm 1,no_irrigation
441,7.0,27.5,46.9,18-01-2022 11:04,NITSL001,Farm 1,no_irrigation
442,7.0,27.5,46.9,18-01-2022 11:04,NITSL001,Farm 1,no_irrigation
443,7.0,27.5,47.1,18-01-2022 11:04,NITSL001,Farm 1,no_irrigation
444,7.0,27.5,47.0,18-01-2022 11:04,NITSL001,Farm 1,no_irrigation
445,7.0,27.5,46.9,18-01-2022 11:04,NITSL001,Farm 1,no_irrigation
446,7.0,27.5,47.0,18-01-2022 11:04,NITSL001,Farm 1,no_irrigation
447,7.0,27.5,46.9,18-01-2022 11:05,NITSL001,Farm 1,no_irrigation
448,7.0,27.5,47.2,18-01-2022 11:05,NITSL001,Farm 1,no_irrigation
449,7.0,27.5,46.9,18-01-2022 11:05,NITSL001,Farm 1,no_irrigation
450,7.0,27.5,47.1,18-01-2022 11:05,NITSL001,Farm 1,no_irrigation
451,7.0,27.5,46.9,18-01-2022 11:05,NITSL001,Farm 1,no_irrigation
452,7.0,27.5,47.1,18-01-2022 11:05,NITSL001,Farm 1,no_irrigation
453,7.0,27.5,47.1,18-01-2022 11:05,NITSL001,Farm 1,no_irrigation
454,7.0,27.5,47.2,18-01-2022 11:05,NITSL001,Farm 1,no_irrigation
455,7.0,27.5,47.1,18-01-2022 11:05,NITSL001,Farm 1,no_irrigation
456,7.0,27.5,47.0,18-01-2022 11:05,NITSL001,Farm 1,no_irrigation
457,7.0,27.5,47.2,18-01-2022 11:05,NITSL001,Farm 1,no_irrigation
458,7.0,27.5,46.9,18-01-2022 11:06,NITSL001,Farm 1,no_irrigation
459,7.0,27.5,47.1,18-01-2022 11:06,NITSL001,Farm 1,no_irrigation
460,7.0,27.5,46.9,18-01-2022 11:06,NITSL001,Farm 1,no_irrigation
461,7.0,27.5,47.1,18-01-2022 11:06,NITSL001,Farm 1,no_irrigation
462,7.0,27.5,47.1,18-01-2022 11:06,NITSL001,Farm 1,no_irrigation
463,7.0,27.5,46.9,18-01-2022 11:06,NITSL001,Farm 1,no_irrigation
464,7.0,27.5,47.0,18-01-2022 11:06,NITSL001,Farm 1,no_irrigation
465,7.0,27.5,47.2,18-01-2022 11:06,NITSL001,Farm 1,no_irrigation
466,7.0,27.5,46.9,18-01-2022 11:06,NITSL001,Farm 1,no_irrigation
467,7.0,27.5,47.0,18-01-2022 11:06,NITSL001,Farm 1,no_irrigation
468,7.0,27.5,47.0,18-01-2022 11:06,NITSL001,Farm 1,no_irrigation
469,7.0,27.5,47.0,18-01-2022 11:06,NITSL001,Farm 1,no_irrigation
470,7.0,27.5,47.2,18-01-2022 11:07,NITSL001,Farm 1,no_irrigation
471,7.0,27.5,47.0,18-01-2022 11:07,NITSL001,Farm 1,no_irrigation
472,7.0,27.5,46.9,18-01-2022 11:07,NITSL001,Farm 1,no_irrigation
473,7.0,27.5,47.1,18-01-2022 11:07,NITSL001,Farm 1,no_irrigation
474,7.0,27.5,46.9,18-01-2022 11:07,NITSL001,Farm 1,no_irrigation
475,7.0,27.5,46.9,18-01-2022 11:07,NITSL001,Farm 1,no_irrigation
476,7.0,27.5,46.9,18-01-2022 11:07,NITSL001,Farm 1,no_irrigation
477,7.0,27.5,46.9,18-01-2022 11:07,NITSL001,Farm 1,no_irrigation
478,7.0,27.5,46.9,18-01-2022 11:07,NITSL001,Farm 1,no_irrigation
479,7.0,27.5,47.1,18-01-2022 11:07,NITSL001,Farm 1,no_irrigation
480,7.0,27.5,46.8,18-01-2022 11:07,NITSL001,Farm 1,no_irrigation
481,7.0,27.5,46.6,18-01-2022 11:08,NITSL001,Farm 1,no_irrigation
482,7.0,27.5,46.9,18-01-2022 11:08,NITSL001,Farm 1,no_irrigation
483,7.0,27.5,46.4,18-01-2022 11:08,NITSL001,Farm 1,no_irrigation
484,7.0,27.5,46.7,18-01-2022 11:08,NITSL001,Farm 1,no_irrigation
485,7.0,27.5,46.7,18-01-2022 11:08,NITSL001,Farm 1,no_irrigation
486,7.0,27.5,46.8,18-01-2022 11:08,NITSL001,Farm 1,no_irrigation
487,7.0,27.1,46.7,18-01-2022 11:08,NITSL001,Farm 1,no_irrigation
488,7.0,27.1,46.8,18-01-2022 11:08,NITSL001,Farm 1,no_irrigation
489,7.0,27.1,46.9,18-01-2022 11:08,NITSL001,Farm 1,no_irrigation
490,7.0,27.1,46.9,18-01-2022 11:08,NITSL001,Farm 1,no_irrigation
491,7.0,27.1,47.0,18-01-2022 11:08,NITSL001,Farm 1,no_irrigation
492,7.0,27.1,47.0,18-01-2022 11:08,NITSL001,Farm 1,no_irrigation
493,7.0,27.1,46.9,18-01-2022 11:09,NITSL001,Farm 1,no_irrigation
494,7.0,27.1,46.9,18-01-2022 11:09,NITSL001,Farm 1,no_irrigation
495,7.0,27.1,46.9,18-01-2022 11:09,NITSL001,Farm 1,no_irrigation
496,7.0,27.1,47.0,18-01-2022 11:09,NITSL001,Farm 1,no_irrigation
497,7.0,27.1,47.0,18-01-2022 11:09,NITSL001,Farm 1,no_irrigation
498,7.0,27.1,47.0,18-01-2022 11:09,NITSL001,Farm 1,no_irrigation
499,7.0,27.1,47.1,18-01-2022 11:09,NITSL001,Farm 1,no_irrigation
500,7.0,27.1,46.8,18-01-2022 11:09,NITSL001,Farm 1,no_irrigation
501,7.0,27.1,46.8,18-01-2022 11:09,NITSL001,Farm 1,no_irrigation
502,7.0,27.1,46.9,18-01-2022 11:09,NITSL001,Farm 1,no_irrigation
503,7.0,27.1,46.9,18-01-2022 11:09,NITSL001,Farm 1,no_irrigation
504,7.0,27.1,46.9,18-01-2022 11:09,NITSL001,Farm 1,no_irrigation
505,7.0,27.1,47.0,18-01-2022 11:10,NITSL001,Farm 1,no_irrigation
506,7.0,27.1,46.9,18-01-2022 11:10,NITSL001,Farm 1,no_irrigation
507,7.0,27.1,46.9,18-01-2022 11:10,NITSL001,Farm 1,no_irrigation
508,7.0,27.1,46.9,18-01-2022 11:10,NITSL001,Farm 1,no_irrigation
509,7.0,27.1,47.0,18-01-2022 11:10,NITSL001,Farm 1,no_irrigation
510,7.0,27.1,47.2,18-01-2022 11:10,NITSL001,Farm 1,no_irrigation
511,7.0,27.1,47.0,18-01-2022 11:10,NITSL001,Farm 1,no_irrigation
512,7.0,27.1,47.0,18-01-2022 11:10,NITSL001,Farm 1,no_irrigation
513,7.0,27.1,47.0,18-01-2022 11:10,NITSL001,Farm 1,no_irrigation
514,7.0,27.1,47.1,18-01-2022 11:10,NITSL001,Farm 1,no_irrigation
515,7.0,27.1,47.2,18-01-2022 11:10,NITSL001,Farm 1,no_irrigation
516,7.0,27.1,47.1,18-01-2022 11:11,NITSL001,Farm 1,no_irrigation
517,7.0,27.1,47.1,18-01-2022 11:11,NITSL001,Farm 1,no_irrigation
518,7.0,27.1,47.0,18-01-2022 11:11,NITSL001,Farm 1,no_irrigation
519,7.0,27.1,47.2,18-01-2022 11:11,NITSL001,Farm 1,no_irrigation
520,7.0,27.1,47.2,18-01-2022 11:11,NITSL001,Farm 1,no_irrigation
521,7.0,27.1,47.1,18-01-2022 11:11,NITSL001,Farm 1,no_irrigation
522,7.0,27.1,47.1,18-01-2022 11:11,NITSL001,Farm 1,no_irrigation
523,7.0,27.1,47.2,18-01-2022 11:11,NITSL001,Farm 1,no_irrigation
524,7.0,27.1,47.2,18-01-2022 11:11,NITSL001,Farm 1,no_irrigation
525,7.0,27.1,47.2,18-01-2022 11:11,NITSL001,Farm 1,no_irrigation
526,7.0,27.1,47.2,18-01-2022 11:11,NITSL001,Farm 1,no_irrigation
527,7.0,27.1,47.1,18-01-2022 11:11,NITSL001,Farm 1,no_irrigation
528,7.0,27.1,47.1,18-01-2022 11:12,NITSL001,Farm 1,no_irrigation
529,7.0,27.1,47.2,18-01-2022 11:12,NITSL001,Farm 1,no_irrigation
530,7.0,27.1,47.1,18-01-2022 11:12,NITSL001,Farm 1,no_irrigation
531,7.0,27.1,47.2,18-01-2022 11:12,NITSL001,Farm 1,no_irrigation
532,7.0,27.1,47.1,18-01-2022 11:12,NITSL001,Farm 1,no_irrigation
533,7.0,27.1,47.2,18-01-2022 11:12,NITSL001,Farm 1,no_irrigation
534,7.0,27.1,47.1,18-01-2022 11:12,NITSL001,Farm 1,no_irrigation
535,7.0,27.1,47.3,18-01-2022 11:12,NITSL001,Farm 1,no_irrigation
536,7.0,27.1,47.0,18-01-2022 11:12,NITSL001,Farm 1,no_irrigation
537,7.0,27.1,47.2,18-01-2022 11:12,NITSL001,Farm 1,no_irrigation
538,7.0,27.1,47.2,18-01-2022 11:12,NITSL001,Farm 1,no_irrigation
539,7.0,27.1,47.2,18-01-2022 11:13,NITSL001,Farm 1,no_irrigation
540,7.0,27.1,47.3,18-01-2022 11:13,NITSL001,Farm 1,no_irrigation
541,7.0,27.1,47.0,18-01-2022 11:13,NITSL001,Farm 1,no_irrigation
542,7.0,27.1,47.0,18-01-2022 11:13,NITSL001,Farm 1,no_irrigation
543,7.0,27.1,47.2,18-01-2022 11:13,NITSL001,Farm 1,no_irrigation
544,7.0,27.1,47.2,18-01-2022 11:13,NITSL001,Farm 1,no_irrigation
545,7.0,27.1,46.9,18-01-2022 11:13,NITSL001,Farm 1,no_irrigation
546,7.0,27.1,47.0,18-01-2022 11:13,NITSL001,Farm 1,no_irrigation
547,7.0,27.1,47.2,18-01-2022 11:13,NITSL001,Farm 1,no_irrigation
548,7.0,27.1,47.3,18-01-2022 11:13,NITSL001,Farm 1,no_irrigation
549,7.0,27.1,47.1,18-01-2022 11:13,NITSL001,Farm 1,no_irrigation
550,7.0,27.1,47.1,18-01-2022 11:13,NITSL001,Farm 1,no_irrigation
551,7.0,27.1,47.1,18-01-2022 11:14,NITSL001,Farm 1,no_irrigation
552,7.0,27.1,47.1,18-01-2022 11:14,NITSL001,Farm 1,no_irrigation
553,7.0,27.1,47.2,18-01-2022 11:14,NITSL001,Farm 1,no_irrigation
554,7.0,27.1,47.2,18-01-2022 11:14,NITSL001,Farm 1,no_irrigation
555,7.0,27.1,47.1,18-01-2022 11:14,NITSL001,Farm 1,no_irrigation
556,7.0,27.1,46.9,18-01-2022 11:14,NITSL001,Farm 1,no_irrigation
557,7.0,27.1,47.2,18-01-2022 11:14,NITSL001,Farm 1,no_irrigation
558,7.0,27.1,47.1,18-01-2022 11:14,NITSL001,Farm 1,no_irrigation
559,7.0,27.1,47.2,18-01-2022 11:14,NITSL001,Farm 1,no_irrigation
560,7.0,27.1,47.1,18-01-2022 11:14,NITSL001,Farm 1,no_irrigation
561,7.0,27.1,47.0,18-01-2022 11:14,NITSL001,Farm 1,no_irrigation
562,7.0,27.1,47.0,18-01-2022 11:14,NITSL001,Farm 1,no_irrigation
563,7.0,27.1,47.3,18-01-2022 11:15,NITSL001,Farm 1,no_irrigation
564,7.0,27.1,47.1,18-01-2022 11:15,NITSL001,Farm 1,no_irrigation
565,7.0,27.1,47.2,18-01-2022 11:15,NITSL001,Farm 1,no_irrigation
566,7.0,27.1,47.2,18-01-2022 11:15,NITSL001,Farm 1,no_irrigation
567,7.0,27.1,47.2,18-01-2022 11:15,NITSL001,Farm 1,no_irrigation
568,7.0,27.1,47.1,18-01-2022 11:15,NITSL001,Farm 1,no_irrigation
569,7.0,27.1,47.2,18-01-2022 11:15,NITSL001,Farm 1,no_irrigation
570,7.0,27.1,46.9,18-01-2022 11:15,NITSL001,Farm 1,no_irrigation
571,7.0,27.1,47.2,18-01-2022 11:15,NITSL001,Farm 1,no_irrigation
572,7.0,27.1,47.3,18-01-2022 11:15,NITSL001,Farm 1,no_irrigation
573,7.0,27.1,47.0,18-01-2022 11:15,NITSL001,Farm 1,no_irrigation
574,7.0,27.1,47.1,18-01-2022 11:16,NITSL001,Farm 1,no_irrigation
575,7.0,27.1,47.1,18-01-2022 11:16,NITSL001,Farm 1,no_irrigation
576,7.0,27.1,47.4,18-01-2022 11:16,NITSL001,Farm 1,no_irrigation
577,7.0,27.1,47.0,18-01-2022 11:16,NITSL001,Farm 1,no_irrigation
578,7.0,27.1,47.3,18-01-2022 11:16,NITSL001,Farm 1,no_irrigation
579,7.0,27.1,47.2,18-01-2022 11:16,NITSL001,Farm 1,no_irrigation
580,7.0,27.1,47.2,18-01-2022 11:16,NITSL001,Farm 1,no_irrigation
581,7.0,27.1,47.0,18-01-2022 11:16,NITSL001,Farm 1,no_irrigation
582,7.0,27.1,47.3,18-01-2022 11:16,NITSL001,Farm 1,no_irrigation
583,7.0,27.1,47.2,18-01-2022 11:16,NITSL001,Farm 1,no_irrigation
584,7.0,27.1,47.1,18-01-2022 11:16,NITSL001,Farm 1,no_irrigation
585,7.0,27.1,46.9,18-01-2022 11:16,NITSL001,Farm 1,no_irrigation
586,7.0,27.1,47.0,18-01-2022 11:17,NITSL001,Farm 1,no_irrigation
587,7.0,27.1,47.1,18-01-2022 11:17,NITSL001,Farm 1,no_irrigation
588,7.0,27.1,47.1,18-01-2022 11:17,NITSL001,Farm 1,no_irrigation
589,7.0,27.1,47.2,18-01-2022 11:17,NITSL001,Farm 1,no_irrigation
590,7.0,27.1,47.1,18-01-2022 11:17,NITSL001,Farm 1,no_irrigation
591,7.0,27.1,47.2,18-01-2022 11:17,NITSL001,Farm 1,no_irrigation
592,7.0,27.1,47.2,18-01-2022 11:17,NITSL001,Farm 1,no_irrigation
593,7.0,27.1,47.1,18-01-2022 11:17,NITSL001,Farm 1,no_irrigation
594,7.0,27.1,47.3,18-01-2022 11:17,NITSL001,Farm 1,no_irrigation
595,7.0,27.1,47.4,18-01-2022 11:18,NITSL001,Farm 1,no_irrigation
596,7.0,27.1,47.1,18-01-2022 11:18,NITSL001,Farm 1,no_irrigation
597,7.0,27.1,47.1,18-01-2022 11:18,NITSL001,Farm 1,no_irrigation
598,7.0,27.1,47.1,18-01-2022 11:18,NITSL001,Farm 1,no_irrigation
599,7.0,27.1,47.4,18-01-2022 11:18,NITSL001,Farm 1,no_irrigation
600,7.0,27.1,47.2,18-01-2022 11:18,NITSL001,Farm 1,no_irrigation
601,7.0,27.1,47.2,18-01-2022 11:18,NITSL001,Farm 1,no_irrigation
602,7.0,27.1,47.2,18-01-2022 11:18,NITSL001,Farm 1,no_irrigation
603,7.0,27.1,47.2,18-01-2022 11:18,NITSL001,Farm 1,no_irrigation
604,7.0,27.1,47.1,18-01-2022 11:18,NITSL001,Farm 1,no_irrigation
605,7.0,27.1,47.0,18-01-2022 11:18,NITSL001,Farm 1,no_irrigation
606,7.0,27.1,47.1,18-01-2022 11:19,NITSL001,Farm 1,no_irrigation
607,7.0,27.1,47.2,18-01-2022 11:19,NITSL001,Farm 1,no_irrigation
608,7.0,27.1,47.2,18-01-2022 11:19,NITSL001,Farm 1,no_irrigation
609,7.0,27.1,46.9,18-01-2022 11:19,NITSL001,Farm 1,no_irrigation
610,7.0,27.1,47.2,18-01-2022 11:19,NITSL001,Farm 1,no_irrigation
611,7.0,27.1,46.9,18-01-2022 11:19,NITSL001,Farm 1,no_irrigation
612,7.0,27.1,47.2,18-01-2022 11:19,NITSL001,Farm 1,no_irrigation
613,7.0,27.1,47.1,18-01-2022 11:19,NITSL001,Farm 1,no_irrigation
614,7.0,27.1,47.0,18-01-2022 11:19,NITSL001,Farm 1,no_irrigation
615,7.0,27.1,47.2,18-01-2022 11:19,NITSL001,Farm 1,no_irrigation
616,7.0,27.1,47.0,18-01-2022 11:19,NITSL001,Farm 1,no_irrigation
617,7.0,27.1,47.2,18-01-2022 11:19,NITSL001,Farm 1,no_irrigation
618,7.0,27.1,47.0,18-01-2022 11:20,NITSL001,Farm 1,no_irrigation
619,7.0,27.1,47.1,18-01-2022 11:20,NITSL001,Farm 1,no_irrigation
620,7.0,27.1,47.0,18-01-2022 11:20,NITSL001,Farm 1,no_irrigation
621,7.0,27.1,47.4,18-01-2022 11:20,NITSL001,Farm 1,no_irrigation
622,7.0,27.1,47.2,18-01-2022 11:20,NITSL001,Farm 1,no_irrigation
623,7.0,27.1,47.0,18-01-2022 11:20,NITSL001,Farm 1,no_irrigation
624,7.0,27.1,46.9,18-01-2022 11:20,NITSL001,Farm 1,no_irrigation
625,7.0,27.1,47.1,18-01-2022 11:20,NITSL001,Farm 1,no_irrigation
626,7.0,27.1,47.2,18-01-2022 11:20,NITSL001,Farm 1,no_irrigation
627,7.0,27.1,47.2,18-01-2022 11:20,NITSL001,Farm 1,no_irrigation
628,7.0,27.1,47.2,18-01-2022 11:20,NITSL001,Farm 1,no_irrigation
629,7.0,27.1,47.2,18-01-2022 11:20,NITSL001,Farm 1,no_irrigation
630,7.0,27.1,47.2,18-01-2022 11:21,NITSL001,Farm 1,no_irrigation
631,7.0,27.1,47.2,18-01-2022 11:21,NITSL001,Farm 1,no_irrigation
632,7.0,27.1,47.0,18-01-2022 11:21,NITSL001,Farm 1,no_irrigation
633,7.0,27.1,47.2,18-01-2022 11:21,NITSL001,Farm 1,no_irrigation
